001,010,001,010,100,001,010,100,001,01
001,010,001,010,100,001,100,010,001,01
001,010,001,100,001,010,001,010,100,01
001,010,001,100,001,010,001,100,010,01
001,010,001,100,001,010,010,100,001,01
001,010,001,100,001,010,100,010,001,01
001,010,001,100,001,100,001,010,010,01
001,010,001,100,001,100,010,010,001,01
001,010,001,100,010,001,010,100,001,01
001,010,001,100,100,001,010,010,001,01
001,010,010,001,001,001,001,010,010,01
001,010,010,001,001,001,010,001,010,01
001,010,010,001,001,001,010,010,001,01
001,010,010,001,001,001,010,100,100,01
001,010,010,001,001,001,100,010,100,01
001,010,010,001,001,001,100,100,010,01
001,010,010,001,001,010,001,010,001,01
001,010,010,001,001,010,001,100,100,01
001,010,010,001,001,010,010,001,001,01
001,010,010,001,001,010,100,100,001,01
001,010,010,001,001,100,001,010,100,01
001,010,010,001,001,100,001,100,010,01
001,010,010,001,001,100,010,100,001,01
001,010,010,001,001,100,100,010,001,01
001,010,010,001,010,001,001,001,010,01
001,010,010,001,010,001,001,100,100,01
001,010,010,001,010,010,001,001,001,01
001,010,010,001,010,100,001,001,100,01
001,010,010,001,010,100,001,100,001,01
001,010,010,001,100,001,001,010,100,01
001,010,010,001,100,001,001,100,010,01
001,010,010,001,100,010,001,001,100,01
001,010,010,001,100,010,001,100,001,01
001,010,010,001,100,100,001,001,010,01
001,010,010,001,100,100,001,010,001,01
001,010,010,001,100,100,001,100,100,01
001,010,010,010,001,001,001,010,001,01
001,010,010,010,001,001,010,001,001,01
001,010,010,010,001,001,100,100,001,01
001,010,010,010,001,010,001,001,001,01
001,010,010,010,001,100,001,100,001,01
001,010,010,010,001,100,100,001,001,01
001,010,010,010,010,001,001,001,001,01
001,010,010,010,100,100,001,001,001,01
001,010,010,100,001,001,010,100,001,01
001,010,010,100,001,001,100,010,001,01
001,010,010,100,001,010,001,100,001,01
001,010,010,100,001,010,100,001,001,01
001,010,010,100,001,100,001,010,001,01
001,010,010,100,001,100,010,001,001,01
001,010,010,100,001,100,100,100,001,01
001,010,010,100,010,100,001,001,001,01
001,010,010,100,100,010,001,001,001,01
001,010,100,001,001,001,010,010,100,01
001,010,100,001,001,001,010,100,010,01
001,010,100,001,001,001,100,010,010,01
001,010,100,001,001,010,001,010,100,01
001,010,100,001,001,010,001,100,010,01
001,010,100,001,001,010,010,100,001,01
001,010,100,001,001,010,100,010,001,01
001,010,100,001,001,100,001,010,010,01
001,010,100,001,001,100,010,010,001,01
001,010,100,001,010,001,001,100,010,01
001,010,100,001,010,010,001,001,100,01
001,010,100,001,010,010,001,100,001,01
001,010,100,001,010,100,001,001,010,01
001,010,100,001,010,100,001,100,100,01
001,010,100,001,100,001,001,010,010,01
001,010,100,001,100,010,001,001,010,01
001,010,100,001,100,010,001,010,001,01
001,010,100,001,100,010,001,100,100,01
001,010,100,001,100,100,001,010,100,01
001,010,100,001,100,100,001,100,010,01
001,010,100,010,001,001,010,100,001,01
001,010,100,010,001,001,100,010,001,01
001,010,100,010,001,010,001,100,001,01
001,010,100,010,001,010,100,001,001,01
001,010,100,010,001,100,001,010,001,01
001,010,100,010,001,100,010,001,001,01
001,010,100,010,001,100,100,100,001,01
001,010,100,010,010,100,001,001,001,01
001,010,100,010,100,010,001,001,001,01
001,010,100,100,001,001,010,010,001,01
001,010,100,100,001,010,001,010,001,01
001,010,100,100,001,010,010,001,001,01
001,010,100,100,001,010,100,100,001,01
001,010,100,100,001,100,010,100,001,01
001,010,100,100,001,100,100,010,001,01
001,010,100,100,010,010,001,001,001,01
001,100,001,001,010,010,001,010,100,01
001,100,001,001,010,010,001,100,010,01
001,100,001,001,010,100,001,010,010,01
001,100,001,001,100,010,001,010,010,01
001,100,001,010,001,010,001,010,100,01
001,100,001,010,001,010,001,100,010,01
001,100,001,010,001,010,010,100,001,01
001,100,001,010,001,010,100,010,001,01
001,100,001,010,001,100,001,010,010,01
001,100,001,010,001,100,010,010,001,01
001,100,001,010,010,001,010,100,001,01
001,100,001,010,010,001,100,010,001,01
001,100,001,010,100,001,010,010,001,01
001,100,001,100,001,010,001,010,010,01
001,100,001,100,001,010,010,010,001,01
001,100,001,100,010,001,010,010,001,01
001,100,010,001,001,001,010,010,100,01
001,100,010,001,001,001,010,100,010,01
001,100,010,001,001,001,100,010,010,01
001,100,010,001,001,010,001,010,100,01
001,100,010,001,001,010,010,100,001,01
001,100,010,001,001,010,100,010,001,01
001,100,010,001,001,100,001,010,010,01
001,100,010,001,001,100,010,010,001,01
001,100,010,001,010,001,001,010,100,01
001,100,010,001,010,001,001,100,010,01
001,100,010,001,010,010,001,001,100,01
001,100,010,001,010,010,001,100,001,01
001,100,010,001,010,100,001,001,010,01
001,100,010,001,010,100,001,010,001,01
001,100,010,001,010,100,001,100,100,01
001,100,010,001,100,001,001,010,010,01
001,100,010,001,100,010,001,010,001,01
001,100,010,001,100,010,001,100,100,01
001,100,010,001,100,100,001,010,100,01
001,100,010,001,100,100,001,100,010,01
001,100,010,010,001,001,010,100,001,01
001,100,010,010,001,001,100,010,001,01
001,100,010,010,001,010,001,100,001,01
001,100,010,010,001,010,100,001,001,01
001,100,010,010,001,100,001,010,001,01
001,100,010,010,001,100,010,001,001,01
001,100,010,010,001,100,100,100,001,01
001,100,010,010,010,100,001,001,001,01
001,100,010,010,100,010,001,001,001,01
001,100,010,100,001,001,010,010,001,01
001,100,010,100,001,010,001,010,001,01
001,100,010,100,001,010,010,001,001,01
001,100,010,100,001,010,100,100,001,01
001,100,010,100,001,100,010,100,001,01
001,100,010,100,001,100,100,010,001,01
001,100,010,100,010,010,001,001,001,01
001,100,100,001,001,010,001,010,010,01
001,100,100,001,001,010,010,010,001,01
001,100,100,001,010,001,001,010,010,01
001,100,100,001,010,010,001,001,010,01
001,100,100,001,010,010,001,010,001,01
001,100,100,001,010,010,001,100,100,01
001,100,100,001,010,100,001,010,100,01
001,100,100,001,010,100,001,100,010,01
001,100,100,001,100,010,001,010,100,01
001,100,100,001,100,010,001,100,010,01
001,100,100,001,100,100,001,010,010,01
001,100,100,010,001,001,010,010,001,01
001,100,100,010,001,010,001,010,001,01
001,100,100,010,001,010,010,001,001,01
001,100,100,010,001,010,100,100,001,01
001,100,100,010,001,100,010,100,001,01
001,100,100,010,001,100,100,010,001,01
001,100,100,100,001,010,010,100,001,01
001,100,100,100,001,010,100,010,001,01
001,100,100,100,001,100,010,010,001,01
010,001,001,001,001,010,001,010,010,01
010,001,001,001,001,010,010,001,010,01
010,001,001,001,010,001,010,010,001,01
010,001,001,010,001,001,001,010,010,01
010,001,001,010,001,010,001,001,010,01
010,001,001,010,001,010,001,010,001,01
010,001,001,010,001,010,001,100,100,01
010,001,001,010,001,010,100,001,100,01
010,001,001,010,001,100,001,010,100,01
010,001,001,010,001,100,001,100,010,01
010,001,001,010,001,100,100,001,010,01
010,001,001,010,010,001,001,010,001,01
010,001,001,010,010,001,100,100,001,01
010,001,001,010,100,001,100,010,001,01
010,001,001,100,001,010,001,010,100,01
010,001,001,100,001,010,001,100,010,01
010,001,001,100,001,010,010,001,100,01
010,001,001,100,001,010,100,001,010,01
010,001,001,100,001,100,001,010,010,01
010,001,001,100,001,100,010,001,010,01
010,001,001,100,010,001,010,100,001,01
010,001,001,100,010,001,100,010,001,01
010,001,001,100,100,001,010,010,001,01
010,001,010,001,001,001,001,010,010,01
010,001,010,001,001,001,010,001,010,01
010,001,010,001,001,001,010,010,001,01
010,001,010,001,001,001,010,100,100,01
010,001,010,001,001,001,100,010,100,01
010,001,010,001,001,001,100,100,010,01
010,001,010,001,001,010,010,001,001,01
010,001,010,001,001,010,100,001,100,01
010,001,010,001,001,100,010,001,100,01
010,001,010,001,001,100,100,001,010,01
010,001,010,001,010,010,001,001,001,01
010,001,010,010,001,001,001,001,010,01
010,001,010,010,001,001,100,001,100,01
010,001,010,010,001,010,001,001,001,01
010,001,010,010,001,100,001,001,100,01
010,001,010,010,001,100,100,001,001,01
010,001,010,010,010,001,001,001,001,01
010,001,010,010,100,100,001,001,001,01
010,001,010,100,001,001,010,001,100,01
010,001,010,100,001,001,100,001,010,01
010,001,010,100,001,010,001,001,100,01
010,001,010,100,001,010,100,001,001,01
010,001,010,100,001,100,001,001,010,01
010,001,010,100,001,100,010,001,001,01
010,001,010,100,001,100,100,001,100,01
010,001,010,100,010,100,001,001,001,01
010,001,010,100,100,010,001,001,001,01
010,001,100,001,001,001,010,010,100,01
010,001,100,001,001,001,010,100,010,01
010,001,100,001,001,001,100,010,010,01
010,001,100,001,001,010,010,001,100,01
010,001,100,001,001,010,100,001,010,01
010,001,100,001,001,100,010,001,010,01
010,001,100,010,001,001,100,001,010,01
010,001,100,010,001,010,001,001,100,01
010,001,100,010,001,010,100,001,001,01
010,001,100,010,001,100,001,001,010,01
010,001,100,010,001,100,100,001,100,01
010,001,100,010,010,100,001,001,001,01
010,001,100,010,100,010,001,001,001,01
010,001,100,100,001,001,010,001,010,01
010,001,100,100,001,010,001,001,010,01
010,001,100,100,001,010,010,001,001,01
010,001,100,100,001,010,100,001,100,01
010,001,100,100,001,100,010,001,100,01
010,001,100,100,001,100,100,001,010,01
010,001,100,100,010,010,001,001,001,01
010,010,001,001,001,001,001,010,010,01
010,010,001,001,001,001,010,001,010,01
010,010,001,001,001,001,010,010,001,01
010,010,001,001,001,001,010,100,100,01
010,010,001,001,001,001,100,010,100,01
010,010,001,001,001,001,100,100,010,01
010,010,001,001,001,010,001,001,010,01
010,010,001,001,001,010,001,010,001,01
010,010,001,001,001,010,001,100,100,01
010,010,001,001,001,100,001,010,100,01
010,010,001,001,001,100,001,100,010,01
010,010,001,001,010,001,010,001,001,01
010,010,001,001,010,001,100,100,001,01
010,010,001,001,010,010,001,001,001,01
010,010,001,001,100,001,010,100,001,01
010,010,001,001,100,001,100,010,001,01
010,010,001,010,001,001,001,001,010,01
010,010,001,010,001,001,001,010,001,01
010,010,001,010,001,001,001,100,100,01
010,010,001,010,001,001,100,100,001,01
010,010,001,010,001,010,001,001,001,01
010,010,001,010,001,100,001,001,100,01
010,010,001,010,001,100,001,100,001,01
010,010,001,010,010,001,001,001,001,01
010,010,001,010,100,001,001,100,001,01
010,010,001,010,100,001,100,001,001,01
010,010,001,010,100,100,001,001,001,01
010,010,001,100,001,001,001,010,100,01
010,010,001,100,001,001,001,100,010,01
010,010,001,100,001,001,010,100,001,01
010,010,001,100,001,001,100,010,001,01
010,010,001,100,001,010,001,001,100,01
010,010,001,100,001,010,001,100,001,01
010,010,001,100,001,100,001,001,010,01
010,010,001,100,001,100,001,010,001,01
010,010,001,100,001,100,001,100,100,01
010,010,001,100,010,001,001,100,001,01
010,010,001,100,010,001,100,001,001,01
010,010,001,100,010,100,001,001,001,01
010,010,001,100,100,001,001,010,001,01
010,010,001,100,100,001,010,001,001,01
010,010,001,100,100,001,100,100,001,01
010,010,001,100,100,010,001,001,001,01
010,010,100,001,001,001,001,010,100,01
010,010,100,001,001,001,001,100,010,01
010,010,100,001,001,001,010,001,100,01
010,010,100,001,001,001,010,100,001,01
010,010,100,001,001,001,100,001,010,01
010,010,100,001,001,001,100,010,001,01
010,010,100,001,001,001,100,100,100,01
010,010,100,001,010,100,001,001,001,01
010,010,100,001,100,010,001,001,001,01
010,010,100,010,001,100,001,001,001,01
010,010,100,010,100,001,001,001,001,01
010,010,100,100,001,010,001,001,001,01
010,010,100,100,010,001,001,001,001,01
010,010,100,100,100,100,001,001,001,01
010,100,001,001,001,001,010,010,100,01
010,100,001,001,001,001,010,100,010,01
010,100,001,001,001,001,100,010,010,01
010,100,001,001,001,010,001,010,100,01
010,100,001,001,001,010,001,100,010,01
010,100,001,001,001,100,001,010,010,01
010,100,001,001,010,001,010,100,001,01
010,100,001,001,010,001,100,010,001,01
010,100,001,001,100,001,010,010,001,01
010,100,001,010,001,001,001,010,100,01
010,100,001,010,001,001,001,100,010,01
010,100,001,010,001,001,100,010,001,01
010,100,001,010,001,010,001,001,100,01
010,100,001,010,001,010,001,100,001,01
010,100,001,010,001,100,001,001,010,01
010,100,001,010,001,100,001,010,001,01
010,100,001,010,001,100,001,100,100,01
010,100,001,010,010,001,001,100,001,01
010,100,001,010,010,001,100,001,001,01
010,100,001,010,010,100,001,001,001,01
010,100,001,010,100,001,001,010,001,01
010,100,001,010,100,001,100,100,001,01
010,100,001,010,100,010,001,001,001,01
010,100,001,100,001,001,001,010,010,01
010,100,001,100,001,001,010,010,001,01
010,100,001,100,001,010,001,001,010,01
010,100,001,100,001,010,001,010,001,01
010,100,001,100,001,010,001,100,100,01
010,100,001,100,001,100,001,010,100,01
010,100,001,100,001,100,001,100,010,01
010,100,001,100,010,001,001,010,001,01
010,100,001,100,010,001,010,001,001,01
010,100,001,100,010,001,100,100,001,01
010,100,001,100,010,010,001,001,001,01
010,100,001,100,100,001,010,100,001,01
010,100,001,100,100,001,100,010,001,01
010,100,010,001,001,001,001,010,100,01
010,100,010,001,001,001,001,100,010,01
010,100,010,001,001,001,010,001,100,01
010,100,010,001,001,001,010,100,001,01
010,100,010,001,001,001,100,001,010,01
010,100,010,001,001,001,100,010,001,01
010,100,010,001,001,001,100,100,100,01
010,100,010,001,010,100,001,001,001,01
010,100,010,001,100,010,001,001,001,01
010,100,010,010,001,100,001,001,001,01
010,100,010,010,100,001,001,001,001,01
010,100,010,100,001,010,001,001,001,01
010,100,010,100,010,001,001,001,001,01
010,100,010,100,100,100,001,001,001,01
010,100,100,001,001,001,001,010,010,01
010,100,100,001,001,001,010,001,010,01
010,100,100,001,001,001,010,010,001,01
010,100,100,001,001,001,010,100,100,01
010,100,100,001,001,001,100,010,100,01
010,100,100,001,001,001,100,100,010,01
010,100,100,001,010,010,001,001,001,01
010,100,100,010,001,010,001,001,001,01
010,100,100,010,010,001,001,001,001,01
010,100,100,010,100,100,001,001,001,01
010,100,100,100,010,100,001,001,001,01
010,100,100,100,100,010,001,001,001,01
100,001,001,010,001,010,001,010,100,01
100,001,001,010,001,010,001,100,010,01
100,001,001,010,001,010,010,001,100,01
100,001,001,010,001,010,100,001,010,01
100,001,001,010,001,100,001,010,010,01
100,001,001,010,001,100,010,001,010,01
100,001,001,010,010,001,010,100,001,01
100,001,001,010,010,001,100,010,001,01
100,001,001,010,100,001,010,010,001,01
100,001,001,100,001,010,001,010,010,01
100,001,001,100,001,010,010,001,010,01
100,001,001,100,010,001,010,010,001,01
100,001,010,001,001,001,010,010,100,01
100,001,010,001,001,001,010,100,010,01
100,001,010,001,001,001,100,010,010,01
100,001,010,001,001,010,010,001,100,01
100,001,010,001,001,100,010,001,010,01
100,001,010,010,001,001,010,001,100,01
100,001,010,010,001,001,100,001,010,01
100,001,010,010,001,010,001,001,100,01
100,001,010,010,001,010,100,001,001,01
100,001,010,010,001,100,001,001,010,01
100,001,010,010,001,100,010,001,001,01
100,001,010,010,001,100,100,001,100,01
100,001,010,010,010,100,001,001,001,01
100,001,010,010,100,010,001,001,001,01
100,001,010,100,001,001,010,001,010,01
100,001,010,100,001,010,010,001,001,01
100,001,010,100,001,010,100,001,100,01
100,001,010,100,001,100,010,001,100,01
100,001,010,100,001,100,100,001,010,01
100,001,010,100,010,010,001,001,001,01
100,001,100,001,001,010,010,001,010,01
100,001,100,010,001,001,010,001,010,01
100,001,100,010,001,010,001,001,010,01
100,001,100,010,001,010,010,001,001,01
100,001,100,010,001,010,100,001,100,01
100,001,100,010,001,100,010,001,100,01
100,001,100,010,001,100,100,001,010,01
100,001,100,100,001,010,010,001,100,01
100,001,100,100,001,010,100,001,010,01
100,001,100,100,001,100,010,001,010,01
100,010,001,001,001,001,010,010,100,01
100,010,001,001,001,001,010,100,010,01
100,010,001,001,001,001,100,010,010,01
100,010,001,001,001,010,001,010,100,01
100,010,001,001,001,010,001,100,010,01
100,010,001,001,001,100,001,010,010,01
100,010,001,001,010,001,010,100,001,01
100,010,001,001,100,001,010,010,001,01
100,010,001,010,001,001,001,010,100,01
100,010,001,010,001,001,001,100,010,01
100,010,001,010,001,001,010,100,001,01
100,010,001,010,001,001,100,010,001,01
100,010,001,010,001,010,001,001,100,01
100,010,001,010,001,010,001,100,001,01
100,010,001,010,001,100,001,001,010,01
100,010,001,010,001,100,001,010,001,01
100,010,001,010,001,100,001,100,100,01
100,010,001,010,010,001,001,100,001,01
100,010,001,010,010,001,100,001,001,01
100,010,001,010,010,100,001,001,001,01
100,010,001,010,100,001,001,010,001,01
100,010,001,010,100,001,010,001,001,01
100,010,001,010,100,001,100,100,001,01
100,010,001,010,100,010,001,001,001,01
100,010,001,100,001,001,001,010,010,01
100,010,001,100,001,001,010,010,001,01
100,010,001,100,001,010,001,001,010,01
100,010,001,100,001,010,001,010,001,01
100,010,001,100,001,010,001,100,100,01
100,010,001,100,001,100,001,010,100,01
100,010,001,100,001,100,001,100,010,01
100,010,001,100,010,001,010,001,001,01
100,010,001,100,010,001,100,100,001,01
100,010,001,100,010,010,001,001,001,01
100,010,001,100,100,001,010,100,001,01
100,010,001,100,100,001,100,010,001,01
100,010,010,001,001,001,001,010,100,01
100,010,010,001,001,001,001,100,010,01
100,010,010,001,001,001,010,001,100,01
100,010,010,001,001,001,010,100,001,01
100,010,010,001,001,001,100,001,010,01
100,010,010,001,001,001,100,010,001,01
100,010,010,001,001,001,100,100,100,01
100,010,010,001,010,100,001,001,001,01
100,010,010,001,100,010,001,001,001,01
100,010,010,010,001,100,001,001,001,01
100,010,010,010,100,001,001,001,001,01
100,010,010,100,001,010,001,001,001,01
100,010,010,100,010,001,001,001,001,01
100,010,010,100,100,100,001,001,001,01
100,010,100,001,001,001,001,010,010,01
100,010,100,001,001,001,010,001,010,01
100,010,100,001,001,001,010,010,001,01
100,010,100,001,001,001,010,100,100,01
100,010,100,001,001,001,100,010,100,01
100,010,100,001,001,001,100,100,010,01
100,010,100,001,010,010,001,001,001,01
100,010,100,010,001,010,001,001,001,01
100,010,100,010,010,001,001,001,001,01
100,010,100,010,100,100,001,001,001,01
100,010,100,100,010,100,001,001,001,01
100,010,100,100,100,010,001,001,001,01
100,100,001,001,001,010,001,010,010,01
100,100,001,001,010,001,010,010,001,01
100,100,001,010,001,001,001,010,010,01
100,100,001,010,001,001,010,010,001,01
100,100,001,010,001,010,001,001,010,01
100,100,001,010,001,010,001,010,001,01
100,100,001,010,001,010,001,100,100,01
100,100,001,010,001,100,001,010,100,01
100,100,001,010,001,100,001,100,010,01
100,100,001,010,010,001,001,010,001,01
100,100,001,010,010,001,010,001,001,01
100,100,001,010,010,001,100,100,001,01
100,100,001,010,100,001,010,100,001,01
100,100,001,010,100,001,100,010,001,01
100,100,001,100,001,010,001,010,100,01
100,100,001,100,001,010,001,100,010,01
100,100,001,100,001,100,001,010,010,01
100,100,001,100,010,001,010,100,001,01
100,100,001,100,010,001,100,010,001,01
100,100,001,100,100,001,010,010,001,01
100,100,010,001,001,001,001,010,010,01
100,100,010,001,001,001,010,001,010,01
100,100,010,001,001,001,010,010,001,01
100,100,010,001,001,001,010,100,100,01
100,100,010,001,001,001,100,010,100,01
100,100,010,001,001,001,100,100,010,01
100,100,010,001,010,010,001,001,001,01
100,100,010,010,001,010,001,001,001,01
100,100,010,010,010,001,001,001,001,01
100,100,010,010,100,100,001,001,001,01
100,100,010,100,010,100,001,001,001,01
100,100,010,100,100,010,001,001,001,01
100,100,100,001,001,001,010,010,100,01
100,100,100,001,001,001,010,100,010,01
100,100,100,001,001,001,100,010,010,01
100,100,100,010,010,100,001,001,001,01
100,100,100,010,100,010,001,001,001,01
100,100,100,100,010,010,001,001,001,01
001,001,010,001,001,010,010,100,010,10
001,001,010,001,001,010,100,010,010,10
001,001,010,001,001,100,010,010,010,10
001,001,010,001,010,001,010,010,100,10
001,001,010,001,010,001,010,100,010,10
001,001,010,001,010,010,010,001,100,10
001,001,010,001,010,010,010,100,001,10
001,001,010,001,010,010,100,001,010,10
001,001,010,001,010,100,010,001,010,10
001,001,010,001,010,100,010,010,001,10
001,001,010,001,010,100,010,100,100,10
001,001,010,001,100,001,010,010,010,10
001,001,010,001,100,010,010,001,010,10
001,001,010,001,100,010,100,100,010,10
001,001,010,010,001,010,001,100,010,10
001,001,010,010,010,001,010,001,100,10
001,001,010,010,010,001,010,100,001,10
001,001,010,010,010,010,001,001,100,10
001,001,010,010,010,010,001,100,001,10
001,001,010,010,010,010,100,001,001,10
001,001,010,010,010,100,010,001,001,10
001,001,010,010,100,010,001,001,010,10
001,001,010,100,001,001,010,010,010,10
001,001,010,100,001,010,001,010,010,10
001,001,010,100,001,010,100,100,010,10
001,001,010,100,010,001,010,001,010,10
001,001,010,100,010,001,010,010,001,10
001,001,010,100,010,001,010,100,100,10
001,001,010,100,010,010,001,001,010,10
001,001,010,100,010,010,010,001,001,10
001,001,010,100,010,100,010,001,100,10
001,001,010,100,010,100,010,100,001,10
001,001,010,100,100,010,001,100,010,10
001,001,010,100,100,010,100,001,010,10
001,001,100,001,001,010,010,010,010,10
001,001,100,001,010,001,010,010,010,10
001,001,100,001,100,100,010,010,010,10
001,001,100,010,001,001,010,010,010,10
001,001,100,010,010,010,001,001,010,10
001,001,100,010,010,010,001,010,001,10
001,001,100,010,010,010,001,100,100,10
001,001,100,010,010,010,010,001,001,10
001,001,100,010,010,010,100,001,100,10
001,001,100,010,010,010,100,100,001,10
001,001,100,100,001,100,010,010,010,10
001,001,100,100,100,001,010,010,010,10
001,010,001,001,001,100,010,010,010,10
001,010,001,001,010,001,010,010,100,10
001,010,001,001,010,001,100,010,010,10
001,010,001,001,010,010,100,010,001,10
001,010,001,001,010,100,010,010,001,10
001,010,001,001,010,100,100,010,100,10
001,010,001,001,100,001,010,010,010,10
001,010,001,010,010,001,001,010,100,10
001,010,001,010,010,010,001,001,100,10
001,010,001,010,010,010,001,100,001,10
001,010,001,010,010,010,100,001,001,10
001,010,001,010,010,100,001,010,001,10
001,010,001,100,001,001,010,010,010,10
001,010,001,100,010,001,001,010,010,10
001,010,001,100,010,001,100,010,100,10
001,010,001,100,010,010,001,010,001,10
001,010,001,100,010,100,001,010,100,10
001,010,001,100,010,100,100,010,001,10
001,010,010,001,001,010,100,001,010,10
001,010,010,001,010,001,010,001,100,10
001,010,010,001,010,001,010,100,001,10
001,010,010,001,010,001,100,010,001,10
001,010,010,001,010,100,010,001,001,10
001,010,010,100,001,010,001,001,010,10
001,010,010,100,010,001,001,010,001,10
001,010,010,100,010,001,010,001,001,10
001,010,100,001,010,001,010,010,001,10
001,010,100,001,010,001,100,010,100,10
